Run	Assay Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center Name	collected_by	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name	Instrument	Isolation_source	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	version	sample_acc	Sample Name	SRA Study	ww_population	ww_sample_duration	ww_sample_matrix	ww_sample_type	ww_surv_target_1_known_present	ww_surv_target_1	purpose_of_ww_sampling	concentration_method	ww_sample_site	collection_site_id	project_name	ww_flow	Extraction-method	ww_surv_target_1_conc_unit	enrichment_kit (run)	amplicon_size (run)	dehosting_method (run)	ww_surv_target_1_protocol	ww_surv_target_1_gene	ww_surv_target_1_conc	extraction_control	sequenced_by	ww_temperature	purpose_of_ww_sequencing	collection_volume	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_gene	ww_surv_target_2	Collection_time	ww_surv_target_2_known_present	ww_surv_jurisdiction	ww_population_source	ww_pre_treatment	ww_endog_control_1	instantaneous_flow	ww_ph	ww_total_suspended_solids	ww_endog_control_1_protocol	ww_industrial_effluent_percent	specimen_processing
SRR22490049	AMPLICON	298	PRJNA907019	SAMN31976407	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-18	public	"run.zq,activ_sars2_vcf,fastq,sra"	"ncbi,gs,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX18455195	USA: Washington	Illumina MiSeq	wastewater	WA0885028-WW054-M5916-221128	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15933795	WA0885028	SRP410879	225000	9	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0024473	CDC NWSS	Not Collected	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4270505	OC43 Recovery Control	Washington State Department of Health	13.6	Community Surveillance	50 mL	5032168	Copies/L	N gene (N2)	SARS-CoV-2	12:00	yes			No		See ww_flow	7.86	228		1.4	
SRR22490050	AMPLICON	298	PRJNA907019	SAMN31976398	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-03	public	"sra,run.zq,activ_sars2_vcf,fastq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX18455194	USA: Washington	Illumina MiSeq	wastewater	WA0881059-WW054-M5916-221128	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15933794	WA0881059	SRP410879	15000	2	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0051063	CDC NWSS	0.861	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	2583711	OC43 Recovery Control	Washington State Department of Health	8.3	Community Surveillance	50 mL	1954806	Copies/L	N gene (N2)	SARS-CoV-2	09:45	yes			No		See ww_flow	Not Collected	Not Collected		1	
SRR22490051	AMPLICON	298	PRJNA907019	SAMN31976397	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-10-31	public	"run.zq,activ_sars2_vcf,sra,fastq"	"ncbi,s3,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX18455193	USA: Washington	Illumina MiSeq	wastewater	WA0879307-WW054-M5916-221128	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15933793	WA0879307	SRP410879	35550	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0023949	CDC NWSS	3.3	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	7814524	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	7006078	Copies/L	N gene (N2)	SARS-CoV-2	07:31	yes			No		See ww_flow	Not Collected	Not Collected		50	
SRR22486476	AMPLICON	298	PRJNA907019	SAMN31975267	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-04	public	"run.zq,activ_sars2_vcf,sra,fastq"	"s3,ncbi,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX18451653	USA: Washington	Illumina MiSeq	wastewater	WA0881070-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932557	WA0881070	SRP410879	120000	25	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0093317	CDC NWSS	7.2	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	5957588	OC43 Recovery Control	Washington State Department of Health	4.1	Community Surveillance	50 mL	5813569	Copies/L	N gene (N2)	SARS-CoV-2	09:16	yes			No		See ww_flow	Not Collected	Not Collected		10	
SRR22486477	AMPLICON	298	PRJNA907019	SAMN31975266	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-04	public	"sra,run.zq,fastq,activ_sars2_vcf"	"ncbi,gs,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX18451652	USA: Washington	Illumina MiSeq	wastewater	WA0881069-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932556	WA0881069	SRP410879	83000	7	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044784	CDC NWSS	6.01	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	3058794	OC43 Recovery Control	Washington State Department of Health	3.2	Community Surveillance	50 mL	3582588	Copies/L	N gene (N2)	SARS-CoV-2	07:00	yes			No		See ww_flow	7.57	268		3	
SRR22486478	AMPLICON	298	PRJNA907019	SAMN31975265	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-04	public	"fastq,activ_sars2_vcf,sra,run.zq"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX18451651	USA: Washington	Illumina MiSeq	wastewater	WA0881067-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932555	WA0881067	SRP410879	35812	24	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044652	CDC NWSS	3	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	2558226	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	2723080	Copies/L	N gene (N2)	SARS-CoV-2	07:13	yes			No		See ww_flow	Not Collected	Not Collected		0	
SRR22486479	AMPLICON	298	PRJNA907019	SAMN31975264	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-04	public	"sra,fastq,run.zq,activ_sars2_vcf"	"s3,gs,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX18451650	USA: Washington	Illumina MiSeq	wastewater	WA0881066-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932554	WA0881066	SRP410879	225000	06:30	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0024473	CDC NWSS	24.98	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	6244009	OC43 Recovery Control	Washington State Department of Health	9.4	Community Surveillance	50 mL	6828514	Copies/L	N gene (N2)	SARS-CoV-2	06:20	yes			No		See ww_flow	7.54	215		1.4	
SRR22486480	AMPLICON	298	PRJNA907019	SAMN31975263	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-04	public	"fastq,sra,activ_sars2_vcf,run.zq"	"gs,s3,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX18451649	USA: Washington	Illumina MiSeq	wastewater	WA0881065-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932553	WA0881065	SRP410879	73000	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044962	CDC NWSS	4.661	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4422797	OC43 Recovery Control	Washington State Department of Health	5.7	Community Surveillance	50 mL	4147861	Copies/L	N gene (N2)	SARS-CoV-2	07:00	yes			No		See ww_flow	7.5	280		9	
SRR22486481	AMPLICON	298	PRJNA907019	SAMN31975262	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-02	public	"run.zq,activ_sars2_vcf,fastq,sra"	"s3,gs,ncbi"	"ncbi.public,gs.US,s3.us-east-1"	SRX18451648	USA: Washington	Illumina MiSeq	wastewater	WA0881063-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932552	WA0881063	SRP410879	117072	8	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA002402	CDC NWSS	8.97	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	2219095	OC43 Recovery Control	Washington State Department of Health	4.44	Community Surveillance	50 mL	2038738	Copies/L	N gene (N2)	SARS-CoV-2	04:00	yes			No		See ww_flow	6.95	336		6	
SRR22486482	AMPLICON	298	PRJNA907019	SAMN31975261	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-03	public	"sra,run.zq,fastq,activ_sars2_vcf"	"ncbi,gs,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX18451647	USA: Washington	Illumina MiSeq	wastewater	WA0881062-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932551	WA0881062	SRP410879	43300	9	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0037168	CDC NWSS	3.655	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	5916868	OC43 Recovery Control	Washington State Department of Health	7.5	Community Surveillance	50 mL	5489507	Copies/L	N gene (N2)	SARS-CoV-2	Not Collected	yes			No		See ww_flow	Not Collected	Not Collected		20	
SRR22486483	AMPLICON	298	PRJNA907019	SAMN31975260	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-03	public	"sra,fastq,run.zq,activ_sars2_vcf"	"s3,ncbi,gs"	"s3.us-east-1,ncbi.public,gs.US"	SRX18451646	USA: Washington	Illumina MiSeq	wastewater	WA0881061-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932550	WA0881061	SRP410879	2323	7	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0021008	CDC NWSS	0.179	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	6972039	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	6920338	Copies/L	N gene (N2)	SARS-CoV-2	01:00	yes			No		See ww_flow	Not Collected	Not Collected		0	
SRR22486484	AMPLICON	298	PRJNA907019	SAMN31975259	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-03	public	"run.zq,activ_sars2_vcf,fastq,sra"	"gs,ncbi,s3"	"s3.us-east-1,gs.US,ncbi.public"	SRX18451645	USA: Washington	Illumina MiSeq	wastewater	WA0881060-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932549	WA0881060	SRP410879	35550	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0023949	CDC NWSS	3.1	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	12430523	OC43 Recovery Control	Washington State Department of Health	3.5	Community Surveillance	50 mL	12574108	Copies/L	N gene (N2)	SARS-CoV-2	07:11	yes			No		See ww_flow	Not Collected	Not Collected		50	
SRR22486485	AMPLICON	298	PRJNA907019	SAMN31975258	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-10-31	public	"activ_sars2_vcf,fastq,sra,run.zq"	"gs,s3,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX18451644	USA: Washington	Illumina MiSeq	wastewater	WA0879302-WW052-M5130-221108	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932548	WA0879302	SRP410879	73000	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044962	CDC NWSS	4.968	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	2685960	OC43 Recovery Control	Washington State Department of Health	5.7	Community Surveillance	50 mL	2090949	Copies/L	N gene (N2)	SARS-CoV-2	07:00	yes			No		See ww_flow	7.42	479		9	
SRR22488505	AMPLICON	298	PRJNA907019	SAMN31975344	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-09	public	"fastq,activ_sars2_vcf,run.zq,sra"	"ncbi,gs,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX18453668	USA: Washington	Illumina MiSeq	wastewater	WA0883162-WW053-M5916-221114	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932636	WA0883162	SRP410879	117072	8	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA002402	CDC NWSS	8.42	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4225202	OC43 Recovery Control	Washington State Department of Health	3.33	Community Surveillance	50 mL	4015348	Copies/L	N gene (N2)	SARS-CoV-2	04:00	yes			No		See ww_flow	7.2	348		6	
SRR22488506	AMPLICON	298	PRJNA907019	SAMN31975343	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-10	public	"fastq,activ_sars2_vcf,run.zq,sra"	"ncbi,s3,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX18453667	USA: Washington	Illumina MiSeq	wastewater	WA0883161-WW053-M5916-221114	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932635	WA0883161	SRP410879	15000	Not Collected	raw wastewater	grab	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0051063	CDC NWSS	See instantaneous_flow	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	3804874	OC43 Recovery Control	Washington State Department of Health	15.2	Community Surveillance	50 mL	3854025	Copies/L	N gene (N2)	SARS-CoV-2	12:10	yes			No		0.817	Not Collected	Not Collected		1	
SRR22488507	AMPLICON	298	PRJNA907019	SAMN31975342	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-10	public	"activ_sars2_vcf,run.zq,sra,fastq"	"ncbi,gs,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX18453666	USA: Washington	Illumina MiSeq	wastewater	WA0883159-WW053-M5916-221114	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932634	WA0883159	SRP410879	35550	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0023949	CDC NWSS	3.6	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	9062478	OC43 Recovery Control	Washington State Department of Health	3.5	Community Surveillance	50 mL	8468066	Copies/L	N gene (N2)	SARS-CoV-2	07:39	yes			No		See ww_flow	Not Collected	Not Collected		50	
SRR22488508	AMPLICON	298	PRJNA907019	SAMN31975341	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-10	public	"run.zq,fastq,sra,activ_sars2_vcf"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX18453665	USA: Washington	Illumina MiSeq	wastewater	WA0883158-WW053-M5916-221114	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932633	WA0883158	SRP410879	43300	8	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0037168	CDC NWSS	4.439	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4983937	OC43 Recovery Control	Washington State Department of Health	7	Community Surveillance	50 mL	4974525	Copies/L	N gene (N2)	SARS-CoV-2	05:40	yes			No		See ww_flow	Not Collected	Not Collected		20	
SRR22488509	AMPLICON	298	PRJNA907019	SAMN31975340	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-09	public	"sra,run.zq,activ_sars2_vcf,fastq"	"gs,s3,ncbi"	"gs.US,s3.us-east-1,ncbi.public"	SRX18453664	USA: Washington	Illumina MiSeq	wastewater	WA0883156-WW053-M5916-221114	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932632	WA0883156	SRP410879	2323	24	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0021008	CDC NWSS	0.183	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	425499	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	499720	Copies/L	N gene (N2)	SARS-CoV-2	01:00	yes			No		See ww_flow	Not Collected	Not Collected		0	
SRR22488510	AMPLICON	298	PRJNA907019	SAMN31975339	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2022-11-10	public	"run.zq,activ_sars2_vcf,sra,fastq"	"s3,ncbi,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX18453663	USA: Washington	Illumina MiSeq	wastewater	WA0883155-WW053-M5916-221114	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2022-12-01T00:00:00Z	1	SRS15932631	WA0883155	SRP410879	33000	5	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0024627	CDC NWSS	Not Collected	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	960423	OC43 Recovery Control	Washington State Department of Health	4.1	Community Surveillance	50 mL	1489715	Copies/L	N gene (N2)	SARS-CoV-2	08:30	yes			No		See ww_flow	Not Collected	Not Collected		6.9	
SRR24130485	AMPLICON	298	PRJNA907019	SAMN34140970	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-03-23	public	"activ_sars2_vcf,run.zq,fastq,sra"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX19929333	USA: Washington	Illumina MiSeq	wastewater	WA0918185-WW073-M5130-230328	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-04-11T00:00:00Z	1	SRS17279400	WA0918185	SRP410879	43300	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0037168	CDC NWSS	4.143	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	2601025	OC43 Recovery Control	Washington State Department of Health	7.7	Community Surveillance	50 mL	2567924	Copies/L	N gene (N2)	SARS-CoV-2	03:22	yes			No		See ww_flow	#N/A	#N/A		20	
SRR24130486	AMPLICON	298	PRJNA907019	SAMN34140969	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-03-24	public	"fastq,activ_sars2_vcf,run.zq,sra"	"gs,s3,ncbi"	"s3.us-east-1,gs.US,ncbi.public"	SRX19929332	USA: Washington	Illumina MiSeq	wastewater	WA0918138-WW073-M5130-230328	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-04-11T00:00:00Z	1	SRS17279399	WA0918138	SRP410879	83000	6	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044784	CDC NWSS	6.1	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4829338	OC43 Recovery Control	Washington State Department of Health	3.7	Community Surveillance	50 mL	5678269	Copies/L	N gene (N2)	SARS-CoV-2	07:10	yes			No		See ww_flow	#N/A	#N/A		3	
SRR24130487	AMPLICON	298	PRJNA907019	SAMN34140968	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-03-24	public	"fastq,sra,activ_sars2_vcf,run.zq"	"ncbi,s3,gs"	"ncbi.public,s3.us-east-1,gs.US"	SRX19929331	USA: Washington	Illumina MiSeq	wastewater	WA0918137-WW073-M5130-230328	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-04-11T00:00:00Z	1	SRS17279398	WA0918137	SRP410879	120000	25	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0093317	CDC NWSS	7.1	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	5475144	OC43 Recovery Control	Washington State Department of Health	4.1	Community Surveillance	50 mL	6001004	Copies/L	N gene (N2)	SARS-CoV-2	08:58	yes			No		See ww_flow	#N/A	#N/A		10	
